1754104145292798464,0.34022,-0.26749,1.26016,0.74928,-0.65859,-0.05302,0.04507,
1754104145359497216,0.33935,-0.26458,1.25501,0.74189,-0.66565,-0.05648,0.05761,
1754104145392846336,0.33467,-0.26326,1.25252,0.73940,-0.66721,-0.06080,0.06654,
1754104145459544320,0.31993,-0.26245,1.24975,0.73732,-0.66572,-0.07752,0.08460,
1754104145492893440,0.30838,-0.26350,1.24887,0.73658,-0.66368,-0.08840,0.09570,
1754104145559591168,0.28016,-0.26683,1.24913,0.73510,-0.65744,-0.11329,0.12070,
1754104145592939776,0.26357,-0.26983,1.24940,0.73431,-0.65303,-0.12700,0.13497,
1754104145659637504,0.22799,-0.27736,1.25054,0.73186,-0.64197,-0.15629,0.16680,
1754104145692985856,0.20965,-0.28318,1.25105,0.73005,-0.63446,-0.17089,0.18782,
1754104145759682816,0.17195,-0.29738,1.25246,0.72291,-0.62122,-0.20509,0.22231,
1754104145793031168,0.15341,-0.30750,1.25409,0.71859,-0.61372,-0.22115,0.24099,
1754104145859727872,0.11615,-0.33038,1.25689,0.70626,-0.59916,-0.25287,0.27976,
1754104145893075968,0.09856,-0.34421,1.25750,0.69946,-0.59161,-0.26857,0.29768,
1754104145959774976,0.06547,-0.37354,1.25915,0.68450,-0.57712,-0.29930,0.32986,
1754104145993124352,0.05132,-0.39016,1.25971,0.67873,-0.56845,-0.31287,0.34396,
1754104146059823104,0.02472,-0.42247,1.26004,0.66445,-0.55525,-0.33809,0.36865,
1754104146093172224,0.01173,-0.43825,1.25820,0.65896,-0.54826,-0.35120,0.37661,
1754104146159870976,-0.00952,-0.46717,1.25601,0.64926,-0.53716,-0.36921,0.39191,
1754104146193219584,-0.02047,-0.48226,1.25429,0.64304,-0.53291,-0.37742,0.40009,
1754104146259917824,-0.03337,-0.50478,1.25387,0.63001,-0.53433,-0.38412,0.41235,
1754104146359964160,-0.03964,-0.51511,1.25300,0.61055,-0.55685,-0.37958,0.41600,
1754104146460009728,-0.02970,-0.49047,1.25053,0.59999,-0.58642,-0.35879,0.40913,
1754104146493358336,-0.02220,-0.47812,1.24898,0.60409,-0.59362,-0.34869,0.40140,
1754104146560055040,0.00128,-0.45125,1.24710,0.61674,-0.60809,-0.32416,0.38049,
1754104146593403136,0.01628,-0.43607,1.24534,0.62366,-0.61676,-0.30994,0.36688,
1754104146660099328,0.05241,-0.40419,1.24266,0.64154,-0.63279,-0.27806,0.33270,
1754104146693447680,0.07309,-0.38748,1.24081,0.65116,-0.64013,-0.26114,0.31310,
1754104146760143360,0.11869,-0.35753,1.23840,0.66508,-0.65669,-0.22487,0.27544,
1754104146793490944,0.14230,-0.34469,1.23692,0.67230,-0.66361,-0.20678,0.25471,
1754104146860186368,0.18922,-0.32410,1.23529,0.68603,-0.67405,-0.17232,0.21288,
1754104146893533952,0.21152,-0.31620,1.23360,0.69393,-0.67566,-0.15653,0.19349,
1754104146960233216,0.25241,-0.30443,1.23117,0.70666,-0.67737,-0.13001,0.15782,
1754104146993583104,0.27118,-0.29990,1.22919,0.71062,-0.67868,-0.11893,0.14236,
1754104147060282880,0.30201,-0.29361,1.22722,0.71659,-0.68031,-0.10363,0.11377,
1754104147093632768,0.31446,-0.29096,1.22580,0.71763,-0.68169,-0.09874,0.10275,
1754104147160332032,0.33101,-0.28638,1.22391,0.71905,-0.68319,-0.09359,0.08638,
1754104147360428032,0.32116,-0.28165,1.22151,0.71931,-0.67857,-0.11521,0.09415,
1754104147393777152,0.31288,-0.28514,1.22039,0.71693,-0.67868,-0.12372,0.10053,
